Object ID,Item Name,Retrieved Date,Retrieved,Condition,Sector,Status,Status Date,Weight
2exnH7PmWKDy9HCdfANRHm,yo-yo,2013-02-12 03:45:18,False,trsh,7,Left in Sector,2020-01-18 23:53:00,6.507714738125203
kPM43Hhwxpd7a2Y9fzu5Ha,yo-yo,2013-02-12 09:37:10,False,good,4,Left in Sector,2020-01-05 02:31:42,6.963825960967511
TeuNTbP3jZccpvUDKZhmu7,Lighter,2013-02-12 16:49:59,False,Poor,7,Left in Sector,2020-10-30 12:36:58,9.780608807441336
2y7mUsegrKViB2eg8rQCEp,YoYo,2013-02-12 17:51:26,True,excellent,5,Inventoried,2020-12-24 20:31:21,5.24608262410953
eU2CvkfeNXXAB8UhREj2VS,toster,2013-02-12 19:29:12,True,Spare Parts,7,Repaired,2020-06-06 16:43:02,40.46960404975325
TngxKQrRTf7uJkwCWqWS4D,Lighter,2013-02-13 04:37:59,False,poor,1,Left in Sector,2020-04-03 13:39:08,6.745498811477453
P7JpWdYqkKPoWnbzP4sVZG,,2013-02-13 18:36:07,False,excelent,1,Left in Sector,2020-05-23 22:33:28,36.2222324055001
QbStNLsHd95ivyAxzD8ENX,,2013-02-14 04:21:48,False,excelent,0,Left in Sector,2020-04-11 23:54:40,47.2312042008422
gqhUaQw8pwpHVnwKkNbiSt,YoYo,2013-02-14 07:55:59,False,Spare Parts,6,Left in Sector,2020-12-20 23:36:34,7.000852533959332
4o4YEBJPW8SPNYQZGS8gNq,lighter,2013-02-14 18:44:21,False,Trash,2,Left in Sector,2020-08-11 20:32:52,7.964612713456679
TipVZRvCECTYhpYF8zSDru,yo-yo,2013-02-15 08:13:27,True,Excellent,7,Inventoried,2020-01-17 10:53:17,14.103902138365358
j3nEQztdVfbDoyoRYdLFVq,lighter,2013-02-16 03:14:17,True,excellent,3,Pending Repair,2020-05-24 07:15:42,7.950389927881969
mcFZiEoKmuPnGocAFEmdjE,Lighter,2013-02-16 03:40:53,True,excelent,3,Pending Inventory,2020-12-02 11:41:45,6.004918434648637
j5S5HLoXJTxxwF3HTmo5CQ,Lighter,2013-02-16 14:53:02,True,excelent,6,Pending Repair,2020-01-28 13:31:23,5.919278057754014
AVaEZS5vLsn4YNkXnCqRc9,,2013-02-17 18:26:03,False,Poor,6,Left in Sector,2020-06-18 22:15:10,5.711943090649556
Apei8gbtErxwq7ATGCkbvh,yo-yo,2013-02-19 10:31:11,True,excellent,2,Pending Inventory,2020-06-18 21:09:03,7.75364696988996
3YGyHjojHwWoGBnBhqG87N,Lighter,2013-02-19 19:39:12,True,excelent,1,Inventoried,2020-12-01 12:17:32,2.5376168555966006
dFg938Vnrb2VnqL9SQd4FT,Toaster,2013-02-20 02:07:46,True,excellent,5,Pending Repair,2020-11-14 22:22:18,25.804236325733903
GGHGGuKaFWKUUBEMF9VgBQ,,2013-02-20 04:11:19,True,excelent,1,Inventoried,2020-07-01 04:01:49,6.302991350493479
gPGaE9RUmu3V7UeJj3zntt,lighter,2013-02-21 14:41:16,True,poor,5,Missing,2020-03-08 19:13:06,3.571663414228519
PrdgDSPubkae3sBCDxzXu3,,2013-02-22 05:57:11,False,Spare Parts,2,Left in Sector,2020-01-07 12:24:57,5.40257390344144
nQENsdaxoE4qjgd5U9YG2N,Toaster,2013-02-22 09:03:39,False,trsh,0,Left in Sector,2020-11-08 05:43:50,24.81233672516982
6CD6dxqKnhGYutKXsiWBFN,Toaster,2013-02-25 01:32:27,False,Trash,2,Left in Sector,2020-04-12 07:10:02,43.19676169271689
34f3uYwmBHSNBNvuBZ4niP,Toaster,2013-02-25 10:00:29,False,trsh,4,Left in Sector,2020-01-24 19:36:23,46.406031798770485
c3jy9iko7a9fhQeCGuv4hf,lighter,2013-02-25 17:31:35,True,excelent,6,Pending Inventory,2020-05-30 18:06:36,1.0211940708969038
LqQyXivwm8H2W3cLzHYRhr,,2013-02-26 12:01:19,False,excellent,5,Left in Sector,2020-10-01 12:20:55,7.316633740393511
7kEAwXz92KAMJSKZWWmzeT,toster,2013-02-26 19:30:00,False,Poor,2,Left in Sector,2020-07-01 10:03:22,29.11464584102811
Ng3Q2bw3LuuSaB69BwsCBw,Toaster,2013-03-01 07:05:23,True,excelent,3,Repaired,2020-11-27 02:55:34,30.771988806915466
Pz3tgpzZ6M33PPjCncXUkk,toster,2013-03-03 20:44:08,True,excellent,2,Pending Repair,2020-08-31 18:38:15,24.83113733561413
7jTZJ5b5CHjZKqT4KtKNdc,lighter,2013-03-03 23:04:04,False,Trash,3,Left in Sector,2020-05-03 02:47:20,1.8391786648887678
nPJZK9i88K4LQUcRJY7jt6,Lighter,2013-03-04 03:25:59,False,trsh,1,Left in Sector,2020-04-14 20:08:04,5.569007789372227
9cQaEzMXVQMwG7X9i3Nqx7,YoYo,2013-03-05 03:31:10,False,Poor,4,Left in Sector,2020-10-11 16:14:56,9.09921221573732
NuPTLJdRJbz9hnZuszgH89,lighter,2013-03-05 12:22:01,False,Trash,5,Left in Sector,2020-09-07 21:55:00,7.212110177231871
ETTjo2UZzpZsGfqRtv3jsg,Lighter,2013-03-06 14:14:55,False,poor,3,Left in Sector,2020-10-24 05:03:49,6.695229919126649
2WfEcLzpjBbZ2TBUd4qA2H,,2013-03-09 22:49:00,True,Excellent,7,Repaired,2020-04-29 21:06:13,6.6651815407017425
kH954iRsYy7ictkyPjBUTT,,2013-03-11 07:06:08,False,trsh,7,Left in Sector,2020-01-28 19:14:20,4.666601152351246
PferVLrdUZt9UJNrDShG6Y,YoYo,2013-03-12 08:44:04,True,excellent,0,Pending Repair,2020-06-28 01:03:48,14.6581444137134
g6uzk7LkNL9dJGXPQHXJtP,Toaster,2013-03-15 17:26:55,False,Good,3,Left in Sector,2020-07-22 14:31:48,22.0833347339277
cSAxaiAELhkkEH6ugtHZoo,Lighter,2013-03-17 18:34:34,True,good,5,Repaired,2020-02-27 14:10:12,3.664080448308468
PpDGczBzLjqhNKRYArP2vA,toster,2013-03-18 01:09:59,False,excellent,2,Left in Sector,2020-08-19 09:00:01,28.891756963552364
9h9mMe6WHRjttTkvYo5hHZ,Toaster,2013-03-19 04:54:57,False,poor,1,Left in Sector,2020-07-02 04:47:48,24.21450662290531
3WubVNvQRtPhduaJTqSdqS,YoYo,2013-03-19 10:40:37,True,Good,1,Repaired,2020-02-19 16:21:05,8.187596632660412
27A7q6HtY2QgAEhDVCLWg5,toster,2013-03-22 07:40:21,True,good,7,Pending Repair,2020-10-10 18:30:21,24.69396402262263
KUY4v8EpLvQNj8HqqFwCZ6,yo-yo,2013-03-23 15:19:14,True,Excellent,3,Pending Inventory,2020-11-17 14:03:40,8.106870861982788
44VJLYMe58EhDQJ93pHu73,Toaster,2013-03-24 17:41:49,False,poor,6,Left in Sector,2020-01-15 20:44:26,30.385369351857292
Aj8sn82G9xR2oo4CmanK64,Toaster,2013-03-25 01:53:14,True,Excellent,6,Repaired,2020-02-17 00:42:59,22.072683395360407
LJKuyoUbUjmfmZSUWyTzdh,toster,2013-03-25 20:25:07,False,Poor,1,Left in Sector,2020-09-17 21:45:21,41.09489220504764
AoGvi3GrtxhjNGvXxxaKGz,yo-yo,2013-03-26 17:01:41,False,excellent,0,Left in Sector,2020-07-14 03:19:17,14.41746048665302
Z6J9q9tcz5CXMuSg7ayr8J,YoYo,2013-03-27 11:08:30,True,excelent,6,Pending Inventory,2020-01-04 01:24:08,14.469512949150655
74zs6t3NA3TXArFGorT2vQ,YoYo,2013-03-27 12:05:24,True,good,1,Inventoried,2020-10-05 08:25:02,9.272249411783239
SME63L39mStZgpjkFkGHsb,toster,2013-03-28 00:10:11,True,trsh,1,Pending Repair,2020-12-23 02:06:38,26.01682075115118
5u3azEGTvAhdUYLbLA7637,lighter,2013-03-28 02:28:58,False,poor,1,Left in Sector,2020-07-01 05:20:39,5.573418816224565
VFFeB9PiQdscAFLq6uyVcq,,2013-03-28 12:34:01,False,poor,0,Left in Sector,2020-02-20 12:03:01,1.2408067080034038
RbtAx5Z7zNbVe8AfxGaqQp,yo-yo,2013-03-31 21:24:51,False,trsh,3,Left in Sector,2020-06-05 00:57:56,12.586175266706249
7qEViLSxeYykUeK6f9HFa2,toster,2013-04-01 21:47:08,False,Poor,5,Left in Sector,2020-06-11 05:57:27,33.4673158186803
XwKYPgqjaUr6YfUt5VrqsT,lighter,2013-04-03 15:10:42,False,good,6,Left in Sector,2020-11-13 05:11:13,3.985483296225632
T2CU3Ebv9X4t3w9APVS72h,Toaster,2013-04-03 22:42:39,True,excellent,2,Pending Repair,2020-08-22 10:37:18,20.244677106789013
FpQmRFNrXCkd2fyz2NqGP7,Lighter,2013-04-04 01:25:43,False,poor,1,Left in Sector,2020-11-18 04:24:40,4.493949936061162
jb97D6qeq5ZBgCKY5xz5BC,Toaster,2013-04-05 15:36:17,False,poor,1,Left in Sector,2020-08-01 19:25:08,38.713806455617025
VZrpQ48kKiBxV5BR8bLmuC,yo-yo,2013-04-06 10:00:19,True,excelent,2,Pending Inventory,2020-11-25 02:23:10,11.623258719124902
PGjhYpPEGYqKtKUR5PJSk6,lighter,2013-04-07 22:49:56,False,trsh,2,Left in Sector,2020-04-13 12:44:17,9.689455147545468
WwDP2VdMwT6TToU5DNhKp8,Lighter,2013-04-09 04:41:43,True,Good,3,Pending Repair,2020-08-05 12:42:18,9.813877906488656
AypBugQfspK4LPedeFFPkq,yo-yo,2013-04-09 16:47:03,False,Good,2,Left in Sector,2020-09-07 17:44:39,7.519359292528614
4NKNTJ6echB7AQzVubZx8t,YoYo,2013-04-09 19:26:41,True,excelent,7,Pending Repair,2020-02-14 06:28:02,6.504328186903059
XiPwnngKhWRXh2nLr3ps2D,YoYo,2013-04-10 21:52:19,True,excellent,3,Inventoried,2020-07-19 23:52:21,10.630537498779606
mynTLasGTaHVj8PZP5my9m,yo-yo,2013-04-12 03:46:42,False,Trash,0,Left in Sector,2020-07-06 16:00:28,15.252323598687383
KiERrhWv7VrmctLa4fwrQb,YoYo,2013-04-15 08:56:03,False,poor,4,Left in Sector,2020-08-28 02:01:54,12.726139155201382
4hB4FXLmLa4bG2fs5zwDvx,Lighter,2013-04-16 00:11:54,True,excelent,0,Pending Inventory,2020-11-21 21:17:19,5.31777543003414
GFNF2arfe2ULF9NirWLXBz,yo-yo,2013-04-16 08:19:15,True,good,1,Pending Repair,2020-01-09 20:29:18,8.818329267713759
emraoSJKt4ByHqN7YKAxTs,toster,2013-04-16 18:24:50,False,Good,3,Left in Sector,2020-10-30 17:04:04,46.9859466749424
LEnEYFi5nDSBjhUBNMHjvw,Toaster,2013-04-16 19:37:54,False,excellent,2,Left in Sector,2020-08-05 10:36:56,42.34311577938381
8j2Lup5bZgyAqEFfrLBjiV,Lighter,2013-04-17 18:05:12,False,trsh,1,Left in Sector,2020-12-04 20:00:30,2.540394861382853
PaKunCHSR5PFjqmRResCeU,toster,2013-04-18 14:36:30,False,Spare Parts,1,Left in Sector,2020-02-04 00:37:51,24.301751796824405
DXHK3ZZLe4uajfvkZEDtyk,YoYo,2013-04-19 05:27:38,True,Spare Parts,4,Pending Repair,2020-06-01 23:32:10,6.943916130927055
DsNCnmhPu5uZm2nXzu7SBY,Lighter,2013-04-21 12:01:26,False,trsh,4,Left in Sector,2020-03-20 14:02:17,6.24113008084429
6ABA9XvrfqKjixe6owiwXk,YoYo,2013-04-22 10:20:36,False,Trash,5,Left in Sector,2020-09-03 13:27:23,12.926550828968411
Ny5BujhvCzGMxLzRpXsLHb,toster,2013-04-23 07:40:44,False,excellent,4,Left in Sector,2020-06-27 08:06:07,38.34088414201862
63JVdAWp6aCwGm2GsaaBup,Toaster,2013-04-23 17:38:37,True,Good,4,Pending Inventory,2020-03-30 17:22:50,39.28505555899579
oJnRRLPv9ws5vkLvL8KqJZ,lighter,2013-04-26 04:33:54,True,good,5,Missing,2020-08-14 10:00:36,10.172484111359195
NsbwQMG9W6LHvTFcotFgdS,yo-yo,2013-04-26 08:59:43,False,Trash,1,Left in Sector,2020-04-23 21:11:43,6.277346843332124
ZWRt4c8ZkujK5NPZUuRGSh,YoYo,2013-04-26 23:21:20,False,excelent,6,Left in Sector,2020-02-17 10:30:35,13.748625509806509
SdkYZjrc8B5kKaTP6MFxy3,toster,2013-04-27 07:30:53,False,Trash,4,Left in Sector,2020-08-09 21:47:30,35.7701586097978
gBbhTPtonhakRD59pbkf6m,Toaster,2013-04-27 16:05:34,False,Spare Parts,7,Left in Sector,2020-07-13 13:17:34,37.069925515197525
2Jf5yYYxzDjUna8g4cxay7,lighter,2013-04-28 09:08:17,True,Poor,0,Pending Repair,2020-08-09 08:44:23,7.765214165572159
hrB5wgbhEFXhkomV6XnZ9n,,2013-04-28 19:15:57,True,Good,7,Pending Repair,2020-03-15 03:12:04,4.9916585211846165
RKLxXjrBn24fmiWbnzQCfF,YoYo,2013-04-29 22:47:44,True,excelent,4,Pending Repair,2020-11-15 16:15:56,14.821177247674514
noENBj6frCajAXTTHuNjMz,,2013-04-30 03:11:46,False,good,6,Left in Sector,2020-01-21 21:43:42,12.361041381737278
hykqpCHuAmEdiPyNXABKQm,Toaster,2013-04-30 06:06:36,False,good,1,Left in Sector,2020-11-20 08:46:53,23.00529699180045
UAJsPBV94wVWHTEmpdya78,yo-yo,2013-05-02 01:08:22,False,Poor,4,Left in Sector,2020-06-29 16:01:59,7.948463568518591
CTtvYczbysdb36QdktoNY6,lighter,2013-05-02 16:27:20,False,poor,6,Left in Sector,2020-08-30 11:23:08,10.236983274503537
Z9ESLBT5vdGvk9hE3eLsD8,toster,2013-05-02 22:38:59,False,trsh,1,Left in Sector,2020-05-18 19:12:31,25.540659409515506
ZkEFpMb8KSfDWtciaCx4Ma,yo-yo,2013-05-03 13:15:52,True,good,0,Pending Repair,2020-09-10 03:12:58,8.107721911883953
j8ETC9ChcjJCnu3Bc24v94,,2013-05-03 19:38:07,False,trsh,4,Left in Sector,2020-05-09 22:32:47,22.996598273022386
YTN5JzZnJVGUn9QgGHQkNt,toster,2013-05-04 23:37:06,False,Poor,1,Left in Sector,2020-06-13 22:49:49,28.5049742171491
itvbUQkUqzSFSzMLxShGvM,Lighter,2013-05-05 22:31:35,False,good,7,Left in Sector,2020-12-30 03:05:59,4.710452785867582
9Ps89iZae6XSZJU2Mjxfzf,yo-yo,2013-05-06 02:30:52,True,Excellent,0,Pending Inventory,2020-09-23 15:41:01,8.414768462305368
E6R9PFshkFJfLGaozjiv4f,yo-yo,2013-05-06 09:55:54,True,Excellent,3,Missing,2020-11-07 02:52:41,10.518777522540372
6YnX9nsWaYUsky86exzehk,lighter,2013-05-09 10:00:06,False,Poor,4,Left in Sector,2020-05-16 08:31:10,2.9985141354509492
C6oaQrCJFLXMxzUszxzxpb,lighter,2013-05-09 22:34:58,False,poor,4,Left in Sector,2020-02-22 07:05:18,4.339040199446459
mBvgvNmrJmfiQf4uU4kXkv,lighter,2013-05-10 12:15:36,False,Trash,4,Left in Sector,2020-07-20 01:25:13,2.4613750942799597
h9x8XewNu95LEemucnaF7B,yo-yo,2013-05-10 13:42:03,False,Trash,4,Left in Sector,2020-02-21 20:59:38,5.618460698236519
duRisphCpjvUVfyQ97AMFL,YoYo,2013-05-12 05:56:30,True,trsh,0,Pending Repair,2020-04-02 21:13:21,7.584800803494136
RgxgqrFKno3C4QUWTVuas3,,2013-05-12 16:23:34,,Spare Parts,4,Left in Sector,2020-02-10 13:05:41,23.59648443012652
CaBun5GEa6y4UPWX5FRCWT,lighter,2013-05-13 19:37:03,False,poor,6,Left in Sector,2020-02-29 07:00:49,3.70879828194744
Ehv3BaSSBv5iyPehoycPkQ,Toaster,2013-05-14 18:19:25,False,Spare Parts,5,Left in Sector,2020-05-14 20:07:25,38.552983209971764
j6Sf9rTDpgRjFksvXp5ZFf,YoYo,2013-05-15 04:24:31,False,poor,2,Left in Sector,2020-05-13 00:35:08,12.25160722456795
kFqJe55inJ5fUJx3yRqQbJ,Lighter,2013-05-15 11:11:49,False,trsh,0,Left in Sector,2020-03-09 07:39:23,1.1872357459751928
5hUaLPtcVAKjddLUwgonDG,YoYo,2013-05-17 23:12:16,False,Poor,5,Left in Sector,2020-01-14 09:56:55,8.544393343066742
5Gg2rrCNbG4fdHmtDuqFjr,lighter,2013-05-18 05:04:10,True,good,5,Pending Repair,2020-07-18 18:42:42,2.9601589219986293
efP7EQwznjdZmKyEKsBiwJ,yo-yo,2013-05-20 02:38:13,False,excelent,4,Left in Sector,2020-05-17 21:54:21,5.872801304168576
FWozDVSC664E9UpgpuUhWt,Toaster,2013-05-21 14:21:02,False,Poor,7,Left in Sector,2020-04-05 16:04:53,22.89834311838457
3nuUYcLQa2f27TA7N9NanM,Toaster,2013-05-21 15:01:59,True,Good,2,Pending Repair,2020-07-12 18:22:50,45.70273147882715
3aSWzoGKCMnfHHr3g84NdT,yo-yo,2013-05-23 00:07:46,False,Good,4,Left in Sector,2020-09-13 15:48:45,5.8782036066175465
8bT6ApJJSghH5WgccxKRRm,lighter,2013-05-23 02:02:07,False,trsh,6,Left in Sector,2020-04-18 03:19:31,3.3019781473933865
mvENNVEW6fkzdY5e2hzobY,toster,2013-05-23 09:26:57,False,Excellent,5,Left in Sector,2020-04-01 03:22:36,39.46089224106718
exDfhhgngD5k64afKzvo3N,yo-yo,2013-05-23 15:34:39,True,Excellent,5,Pending Repair,2020-02-25 16:01:20,15.453828738918883
MyyjCsTvN8Es7pteReV6JJ,toster,2013-05-26 18:53:18,False,excelent,2,Left in Sector,2020-12-11 17:29:56,42.83151759754389
NRDKNeLvimtGSofBZ55y8Q,lighter,2013-05-28 12:03:49,True,Spare Parts,4,Inventoried,2020-08-06 06:49:10,10.089028420418073
kK9EKKwzDvcsMYUk67SPDg,YoYo,2013-05-30 13:37:20,True,Poor,3,Missing,2020-12-03 10:13:36,8.602909558699313
HmwWNrhMPGB72ojHYqACNL,lighter,2013-05-31 09:02:46,False,excellent,2,Left in Sector,2020-07-22 09:54:03,3.5824707630302868
8GGdo8p9jAa37F3BkB9c2f,YoYo,2013-06-01 11:40:51,True,excellent,6,Pending Repair,2020-04-26 18:34:21,14.060864086875219
DKCfiLsuZSY4bUMv7B5Hy3,Lighter,2013-06-02 04:08:32,True,excellent,0,Pending Repair,2020-01-30 08:40:34,10.272998510947003
GhFgEihVxDqpKagngxcg52,Toaster,2013-06-02 10:01:27,False,Poor,4,Left in Sector,2020-10-29 02:58:10,29.717664201196264
KDtWRnNbtYFovfTnfwDun9,yo-yo,2013-06-02 17:51:13,False,Good,0,Left in Sector,2020-07-22 21:37:47,10.172827144510137
AuWp96utKtdUZrjfqr3uut,Lighter,2013-06-03 05:45:54,False,poor,6,Left in Sector,2020-01-05 23:59:06,4.082462232230752
Br3Rqptzzyccd6jR7H2GK8,toster,2013-06-03 11:28:33,True,excelent,4,Missing,2020-10-02 12:43:20,36.784489944160455
R8SjzkkqVK6ChvvL9ouiSM,YoYo,2013-06-07 03:24:40,False,Spare Parts,5,Left in Sector,2020-07-21 05:17:07,8.573734823328955
JnxHBYAxZHSefFzD6Xe2Ct,lighter,2013-06-07 10:41:06,False,Excellent,7,Left in Sector,2020-12-22 01:43:02,2.534537661884756
3TLUB554MKdm3TduRm6FHm,YoYo,2013-06-08 12:35:32,False,excellent,5,Left in Sector,2020-04-05 03:14:28,6.998626535165517
LvbnCdmAjQC6gYe8jPiQgg,YoYo,2013-06-09 13:42:23,True,good,5,Inventoried,2020-12-07 09:47:24,5.172317727210469
SziSezJVins2q6JabBX7SJ,lighter,2013-06-09 18:25:30,True,good,2,Pending Inventory,2020-01-18 14:12:41,10.864920457490252
AieM3woy7PWCVkwduHHaTn,Lighter,2013-06-10 01:05:58,False,poor,1,Left in Sector,2020-05-04 12:33:27,3.902287082743944
iATkTHYV5687r9QsWKwjgg,YoYo,2013-06-10 05:09:30,False,poor,4,Left in Sector,2020-01-10 19:34:50,14.445730456855717
diwqySF9s6LPJWmbGpnCyY,Lighter,2013-06-10 07:31:00,False,good,0,Left in Sector,2020-11-19 16:51:16,5.660653250439494
igwSVhPzVoqoQTBwJod8cc,yo-yo,2013-06-10 21:31:24,True,Spare Parts,6,Repaired,2020-03-21 09:23:35,6.082976111297971
JS2dUXMR8xz8WfiZhC3fGV,lighter,2013-06-11 23:14:39,True,excellent,1,Inventoried,2020-11-04 06:04:46,5.543284043433481
B683D7iCMBLj4VeHUfLhs2,yo-yo,2013-06-13 12:31:40,True,excellent,4,Pending Inventory,2020-08-05 16:12:22,5.931566293994035
Ba7YA8FRcLzKsyE98znin4,lighter,2013-06-13 12:43:15,True,excelent,1,Inventoried,2020-05-25 06:32:47,8.590071153929767
XDpWGoW68pvKqWgdeJSbot,YoYo,2013-06-13 22:03:01,True,Good,1,Pending Repair,2020-05-03 16:11:48,13.613408748254857
3fizxDLvE9a3MhS5YWvqTL,yo-yo,2013-06-13 22:09:36,False,Trash,2,Left in Sector,2020-05-24 21:52:16,5.51381152226262
Qw97YJCLcP62oWGyN4vq2E,yo-yo,2013-06-14 00:31:54,False,Spare Parts,0,Left in Sector,2020-10-19 23:36:54,14.923356716683614
TekUeTKZn7mnovsrtcchLE,YoYo,2013-06-14 07:05:38,False,excellent,5,Left in Sector,2020-12-19 19:41:14,5.970498379593922
C9qvvdhAdtAPKbg4UagxQ8,,2013-06-14 08:00:34,False,trsh,2,Left in Sector,2020-12-07 13:54:06,47.72804750189721
6nC6e2F79R7WhJtAQbZtmM,lighter,2013-06-14 10:32:10,False,Poor,6,Left in Sector,2020-07-09 10:25:55,2.9004488559148234
egHAVcMWriPKvnp4Q4kyXQ,lighter,2013-06-14 15:12:06,False,poor,1,Left in Sector,2020-02-06 07:01:41,2.249843296251285
CLLVQp2QooUdf6y2iAZ7GQ,lighter,2013-06-17 08:52:14,False,Good,5,Left in Sector,2020-10-22 20:45:47,9.336844092157536
S7BGafJBZdsLrRef7YxcNw,Toaster,2013-06-18 04:20:04,True,excelent,3,Pending Repair,2020-03-07 09:46:44,46.84889920721785
9DW3NKYNj2VsgV6es9XtwG,YoYo,2013-06-18 13:12:38,True,Good,3,Inventoried,2020-01-08 01:20:45,8.139761203865415
koo9i9QhthXWrr6UGhDghS,Toaster,2013-06-18 13:40:46,True,excellent,4,Missing,2020-08-15 22:18:16,32.179286182662636
Z7c5XFqYUhz7NxjWYGW73T,toster,2013-06-20 17:41:42,True,good,0,Pending Repair,2020-12-21 00:47:37,38.13794345117215
Pqai4jFPL2WB8mefwVx7MY,YoYo,2013-06-21 12:17:50,False,Trash,3,Left in Sector,2020-06-04 23:54:27,11.873228760299831
Sc5gsTxTYzpc4dQqaZsA3G,,2013-06-21 19:10:54,True,trsh,0,Missing,2020-10-12 13:23:51,5.384301211042642
ExARp3nucREkFFzFkbwjro,lighter,2013-06-24 22:50:03,True,Excellent,7,Pending Inventory,2020-06-17 01:28:09,2.8054988248341286
6qgozvgSaD6gwqQNNk8xqM,yo-yo,2013-06-25 01:46:35,True,excellent,7,Pending Inventory,2020-05-03 04:48:58,11.66668707308422
fbFRfYm6efsyUNPNKwafsR,,2013-06-25 15:42:11,True,excellent,6,Pending Repair,2020-07-19 05:37:55,7.434695788013647
nEPCS5ziiTiBHbnry5DUP6,Lighter,2013-06-26 02:27:15,False,trsh,7,Left in Sector,2020-08-27 18:44:58,8.320185374050553
FdiASbaNVkjbWRxL3JTnSn,lighter,2013-06-26 03:18:32,False,trsh,4,Left in Sector,2020-01-05 15:37:33,7.17254091991064
LPV5pJh4zHUVsAWvRgx2Fp,YoYo,2013-06-26 07:04:52,True,excelent,7,Pending Inventory,2020-03-11 19:13:47,5.019764559553714
XFP2VcaEUhpKvNGANqzBEJ,YoYo,2013-06-30 07:17:18,False,Trash,6,Left in Sector,2020-04-02 20:55:49,13.75916691631606
Hk94wj9YhxA4kdYbuzwdjC,Toaster,2013-07-01 13:13:36,True,excellent,3,Pending Inventory,2020-09-19 12:11:39,32.44539168407921
BcQsWymWKEwj6AsHw8NTBT,YoYo,2013-07-01 13:55:32,True,good,1,Pending Inventory,2020-11-11 16:54:01,5.758034458280878
587ZjtsaT9AZHMjnKXYicy,yo-yo,2013-07-02 03:42:25,True,good,7,Pending Inventory,2020-01-19 17:12:08,12.164384067882379
CTXeMJHYDB8HrepSJKbxfR,Toaster,2013-07-02 14:35:47,False,Trash,6,Left in Sector,2020-02-28 12:03:42,24.94130596011767
G7DB6fCXmvrLm3ctJxoUaZ,yo-yo,2013-07-04 15:51:31,True,Good,5,Pending Repair,2020-03-02 10:26:35,14.988390383772026
eGGyzSmaqNK3Hd4ZSnKaUZ,Lighter,2013-07-05 01:47:56,False,Trash,7,Left in Sector,2020-01-01 06:07:40,6.6269597541950365
aduvhz37wMngquN6zwTzzX,lighter,2013-07-05 04:14:05,True,good,6,Pending Repair,2020-04-27 00:11:10,7.724360187664706
UsKPDucsBYwMivStAux3gM,YoYo,2013-07-05 04:50:44,False,excelent,3,Left in Sector,2020-02-03 23:37:45,10.486035335128257
P9Dr2AmtqhQ85sRvTdAaGs,yo-yo,2013-07-05 13:07:43,True,excellent,5,Pending Inventory,2020-01-30 22:15:48,6.697128158632037
2sLpS8oFNR3r7JGUhwecGo,toster,2013-07-06 02:17:54,False,Spare Parts,3,Left in Sector,2020-03-28 13:17:03,44.26758103914966
dV2dgR2vgkr3uzHA4mx854,toster,2013-07-06 13:58:47,True,Good,7,Pending Repair,2020-10-31 00:19:47,23.95890713052365
SbkmhMbtY9ZThdeqJ6WxZg,YoYo,2013-07-07 14:10:35,True,good,6,Inventoried,2020-01-01 10:09:54,5.076290031103097
MsdTtm4ik939oj7znuYePk,Toaster,2013-07-07 17:01:59,True,Spare Parts,0,Pending Inventory,2020-02-27 18:14:45,46.16215820674425
QvkbxZz5WWekjNWtcvW36B,Lighter,2013-07-09 05:32:41,False,Poor,6,Left in Sector,2020-08-12 17:59:39,10.524671361215242
ackdVHBgqkTSmsFbXmtVQf,yo-yo,2013-07-09 16:53:14,True,excellent,1,Pending Repair,2020-07-06 21:18:27,7.718080255749097
FGd4ZWTjQV7y2V34U9qtaJ,toster,2013-07-13 15:40:28,False,poor,0,Left in Sector,2020-12-22 21:29:03,38.5772805944458
N4gagTBaRtcMUfEhdUPBne,toster,2013-07-14 03:55:45,False,Poor,6,Left in Sector,2020-09-23 23:17:10,25.998755415628086
jTMiwMJeFrdqZ9bQS2AKxB,Toaster,2013-07-16 00:01:35,True,excellent,1,Repaired,2020-09-21 11:30:53,22.104552077522545
4Q2woLEXjctqhBmkBFu2Zr,lighter,2013-07-16 00:59:05,False,Spare Parts,5,Left in Sector,2020-12-28 23:54:08,10.898351672778144
QTLrMTfyJaFUdf3AaACfMM,yo-yo,2013-07-16 20:28:06,True,trsh,3,Repaired,2020-09-08 18:30:19,9.86864079913946
ZsYkjoSC9uWS2RyHFKqjyu,,2013-07-19 11:51:36,False,Trash,0,Left in Sector,2020-05-09 03:08:06,28.500534015989107
gmmerED7nPzFF77trdfWHx,Toaster,2013-07-21 03:21:36,True,excellent,2,Pending Repair,2020-09-19 15:02:05,21.249881927800214
Maa358WFfpwBHYgNQ6o9WD,lighter,2013-07-21 14:12:02,True,Spare Parts,5,Repaired,2020-08-28 19:43:58,2.100974338022028
4FpbNzBcZs42jXSZhT2CPX,Toaster,2013-07-21 22:55:01,True,Excellent,0,Pending Repair,2020-06-07 04:29:11,22.581685307504447
Wdjp9MfPDW35VmySUTesze,lighter,2013-07-23 08:12:45,False,Spare Parts,2,Left in Sector,2020-01-22 01:56:56,7.768800000665795
fqh9G2eTAP2KEk3k6WAnpe,lighter,2013-07-23 09:20:55,False,Spare Parts,7,Left in Sector,2020-02-29 16:18:23,1.485286630081394
